sample,condition,ARNTL,NPAS2,CLOCK,CRY1,CRY2,NR1D1,NR1D2,PER1,PER2,PER3,DBP,TEF
GSM475785,tumor,7.03374467434331,5.07373036896772,9.07648626973481,7.74065400656778,9.58003880494108,5.8565643522542,8.19261196700922,7.78148178154689,7.81936259413148,6.02395757599538,5.88076926525443,6.10068790900084
GSM475786,non-tumor,7.31348018285428,4.71981612925328,7.67585216086146,9.25176746982938,7.4991146221087,5.64647780665355,5.61036922473339,7.79359665395358,7.09257559154849,4.78174425389498,4.72709708872929,5.39093905665585
GSM475787,tumor,6.56572935824658,4.37696803594208,7.89663285530939,7.42968955198348,5.68782369534467,6.31584439422157,6.93206744278749,7.33963018692923,7.20798092620818,4.65939202994131,6.25406802735447,5.69623312158797
GSM475788,tumor,6.13995897943796,5.09027649804728,8.06555494810007,8.09767769844708,6.73802878933847,5.83361192277825,7.96727170522167,7.12709551345633,5.87987980583328,4.93153863500932,5.50476799800593,5.49421794676878
GSM475789,tumor,6.43936281625224,4.52962685035985,7.78549663666687,7.9833705544374,6.19635338545565,5.49406919004138,6.54065996378423,7.03471641662936,6.33147174213336,4.68651594463609,5.41493023096654,5.37056774197914
GSM475790,non-tumor,6.9148854885656,4.29881794616941,7.81651249574572,8.78119486727879,7.91387502251092,6.25711835814684,7.67812117008135,7.94254413313202,7.23191273439045,5.61638337798299,5.70395122540522,6.37460413370921
GSM475791,tumor,5.41383967674827,5.24585040187858,7.40188951567296,7.5608208586024,6.01258940935703,6.21615830307282,6.92559537409184,6.99528932555047,5.77528131095248,4.2757830663118,4.58072889317905,5.83817613161457
GSM475792,tumor,6.33779698036037,4.39775590629316,7.70224751137425,7.56929294764349,6.57984354442544,6.92129088329489,7.16372945675048,6.75950754552083,6.18462468463444,4.87296689585654,6.60841875194721,5.98558332923427
GSM475793,tumor,5.75139424090573,5.17490888655882,6.87523029850342,7.24935166805529,6.78027785472394,7.24190834175968,6.1021115009923,6.7766768534476,5.84145644165805,4.59777517770741,5.64509164327579,5.96842322855712
GSM475794,tumor,5.90481704430627,4.72570663318169,7.2999786216088,8.14191774235272,6.17825072965723,5.93600367882949,7.85604505711339,7.03744223086026,6.18765516219772,4.87548165905427,4.89864979823036,5.6074807194286
GSM475795,tumor,6.31125107837648,4.42928826219989,7.32720957134408,7.79243609029177,6.37048990404043,6.21967272438487,7.51387724180026,7.49131255597625,6.12221504960758,4.99186411643642,5.79129744199658,5.65052346424805
GSM475796,tumor,5.9301508753152,4.41769314912221,7.33498157431768,7.60848287697822,7.72507104390886,6.78939425445191,7.43726905101659,8.88734692487505,6.87035214234606,5.09113003953621,5.55531408989076,5.64551178466792
GSM475797,tumor,6.24097999654503,4.35878709761272,7.64379708418952,8.69745683736178,7.02991287374479,6.30545533578425,7.62760242053983,8.16214664217569,6.62465981309057,5.02572641400173,5.20407948987104,5.6019168707369
GSM475798,non-tumor,5.40316780414904,4.04626627272934,8.06090966306858,8.39829528562001,7.53154841490046,6.65217240887273,8.46183999174229,7.4745866542731,6.83664103270373,6.04282140177346,6.00813006376948,6.12129615108786
GSM475799,tumor,5.67203545040301,4.78156441119863,7.67999951823688,7.74058433223638,6.81535970573259,6.36367124389744,8.4180197693969,8.18189947315147,6.79141940357166,4.82768990985422,4.90195091547987,5.5255878994169
GSM475800,non-tumor,6.27044638702304,4.39222590511313,7.68409466202196,9.29658227294524,7.38565753740506,6.03272165663151,6.52773996581812,7.22944582274615,6.8203133103561,5.30122345868199,4.77857016238628,5.5169774115371
GSM475801,tumor,6.17487152299397,5.23089710883357,7.57488658825577,8.07898706904121,6.74543288486808,7.63069162409615,6.90918995517809,6.61440110509969,6.54642067373583,5.19977126587515,5.00928186846074,5.56184153777321
GSM475802,tumor,5.75335161850108,4.32562668933505,8.14497495783233,9.70668124270838,6.4544606680846,6.35074848351968,7.46791465658092,7.65296739656035,6.17175271414987,5.64281969530776,6.10406768424163,5.43216419069567
GSM475803,tumor,5.76059251745954,4.96215226322751,7.3235051947182,8.01992676032827,6.76997898306353,7.04849549599092,6.73759902129976,7.70716345335246,6.31270895010836,5.10379178618297,5.17555161605671,5.19180258253444
GSM475804,tumor,6.21097435267322,5.30128873051056,7.64175899542657,8.62431564634107,6.24164290652756,6.37516477704046,7.73121777402434,6.54987292259755,6.00643210732955,5.39606515390465,4.9812899253718,5.30069952191466
GSM475805,tumor,5.85386757815781,4.19726384606854,7.70859394682434,9.14796938645569,6.04933796986342,6.22823382536283,6.85530496936047,5.91904122702892,5.90584801934532,5.10193513509808,5.29956727812837,5.29745689588849
GSM475806,tumor,5.19063402075714,4.5384315038961,8.69639910603695,7.63063386271706,6.78384985679351,6.99133124785013,7.470572332715,7.01870640976173,6.35603336640255,4.76329761314819,6.62185018578129,5.6379045505032
GSM475807,non-tumor,6.10057861965828,4.90346262679844,7.21646420031851,8.59847295437773,7.29902091011018,6.54739854808088,6.33792558836599,8.67926883585837,6.57065128164765,4.5729034831508,4.52523733722777,5.24046943071694
GSM475808,tumor,6.40712034653959,5.13643212489671,6.99818810948308,8.15634513967636,6.72209654545294,6.64730916273567,7.03708216998869,8.14815116057158,6.25368454490859,4.91405415645349,4.77541474262597,5.17347508744913
GSM475809,non-tumor,6.93363020435477,3.94719751746196,7.74639428964499,8.6639583679819,7.46839703809276,5.83627442546977,7.7056710020633,8.23279685664041,6.83405628380767,5.35653059173787,5.01110744769069,5.6055904274322
GSM475810,tumor,5.87027709236607,4.36750441000308,8.17082431874537,7.92557945881712,7.45655232630176,6.86499345251989,7.84591960281038,8.53253927382616,6.91964040653153,5.14218609269483,5.88136904261072,5.57684460765412
GSM475811,non-tumor,6.63008464026446,4.09337197793305,7.67574243853044,8.92082036752657,6.79660966041313,5.55009302886545,7.17130363451964,7.21328534672391,7.14129927450511,5.07262494764947,4.80662049621253,4.94873913915014
