sample,condition,ARNTL,NPAS2,CLOCK,CRY1,CRY2,NR1D1,NR1D2,PER1,PER2,PER3,DBP,TEF
GSM254710,non-tumor,8.008689052804545,5.854300138380852,9.311887466686855,8.33421124387492,7.609081402698607,9.458584736758095,7.120628816086393,9.584477765893471,7.474158492758004,8.505563566324541,7.041290455788017,5.0760184883661
GSM254711,non-tumor,7.648188145104507,5.957963256708537,9.165745768387959,7.979945245308078,8.38209816323192,9.540270533268789,7.593138181909686,10.009281710104545,8.063146325790788,8.519837769516581,7.4546722054891,5.49085114386156
GSM254712,non-tumor,7.656606834154711,6.148635005978319,9.61157508329549,6.964832193191714,8.021424357265762,9.669941682188858,9.29462731163927,9.718915485347782,7.659749108254752,9.23190158653477,7.527008599267302,5.643979910613749
GSM254713,non-tumor,7.420643992387564,5.978182353835249,9.303293764889698,7.211526351492834,8.560117434682947,9.881842449796778,9.73845687474246,10.076917166696703,7.939703135789754,8.992854017775237,7.764016340049334,5.5526519551845634
GSM254714,tumor,7.374052037631862,6.450943871379018,9.575690953041965,7.363386623883648,7.568841250835813,10.014351884794927,8.983480642629283,9.196288921922973,7.655844982537589,7.758249189861503,7.458921242119452,5.468353242717397
GSM254715,non-tumor,7.459361761127234,6.177016360334552,9.288129928649518,6.971777951349153,8.000384248558227,10.198408353391539,9.98537477695957,9.466661075909578,7.541991695537851,8.82005600154075,7.879185657123676,5.332366859690739
GSM254716,tumor,7.661645060838657,6.01238622876853,9.237534506801637,7.584163296537013,7.2730319520550655,9.943662349284075,8.334261387016538,8.707404235284535,7.385306967050369,8.224516170856395,7.627801756450682,5.097465978804312
GSM254717,non-tumor,7.572125785391668,5.929449144734854,9.31851067987696,8.215720999049939,7.914357723861795,9.75463304874014,8.198783380898343,9.973916232611476,7.875742601996234,8.867506132266175,7.518306196167429,5.319733324166993
GSM254718,tumor,7.799598557969025,6.376398229074539,9.645764504058409,7.2231688299309615,7.994870858838589,9.965698352038473,7.110528074168704,9.519476354184077,7.239633853146463,8.12725718590268,7.427477753305724,5.704069969246307
GSM254719,non-tumor,7.4166121530233955,5.8627845778498955,9.435725915249835,7.47947831883091,8.469624004619819,9.773097280565553,7.868178535017984,10.387561492668427,7.904709001137226,8.854905743470715,7.6597382351453085,5.452375480689747
GSM254720,tumor,7.916891093626571,6.143688395009757,9.482676177036318,7.302912966774796,7.876941218538147,9.56592956718455,7.2940481759848925,9.661492666413839,7.968675379045356,7.082033541718854,7.3977519080942296,5.493678862727601
GSM254721,tumor,7.218826451274591,5.866084051121119,9.920423065232848,7.301337251032125,7.139486110706133,9.45885518713595,6.830179152726402,9.26750985435632,7.942033400593495,6.984969841021259,7.396899855355517,5.533440115528006
GSM254722,tumor,7.402662224090207,6.073901349040008,9.283347108183424,7.705135858214563,7.6623507162521625,9.760424345885118,7.524781669204721,9.700644756024785,6.800568904592637,7.777461202337755,7.585906567039334,5.519132408580238
GSM254723,non-tumor,7.264001806717925,6.018668173145831,9.356679944035196,7.5600946826178665,7.953964457188059,9.64940679388781,8.252004359189534,10.193670684161912,7.937106909057982,8.950162841070847,7.496119317171651,5.519719091421054
GSM254724,tumor,7.373984098834018,6.1369053922127135,9.194717075152289,7.322690805608467,7.800313841731369,9.709398823937953,6.906377572453401,9.492932080899871,8.15829405747601,7.8136676624345,7.483112399779828,5.60226264202255
GSM254725,non-tumor,7.845173037321482,6.071796500692206,9.628301881351558,7.368381981451042,8.462747962089576,9.747058463310058,6.730436995119404,10.690587252279478,7.863036637467693,7.454113718353693,7.714476612814934,5.867893955970564
GSM254726,tumor,7.73319831557478,6.221730551972429,9.670264437040931,7.199699763933493,8.182351783638456,9.37887571831796,7.348246689596438,9.42762688160052,7.502904593822603,8.476163307141713,7.522002144809788,5.356348599258435
GSM254727,non-tumor,7.568031042879084,5.91811222326315,9.283205165118138,8.730008904390381,8.538311909498683,9.336956531976623,6.835385194182498,9.945936394047962,7.576926488809088,8.646789736086227,7.498509863474823,5.5195488027158754
GSM254728,tumor,7.770689741872797,6.454540791913858,9.284023802767239,6.737898591687914,7.723129564509001,9.464465768416026,7.191308701658881,9.05088781328488,7.574578301996482,6.952130436200219,7.482315811505039,5.406939139059824
GSM254729,tumor,7.653213651632281,6.115483483620906,9.422727645493257,6.907829500872694,7.557691776665324,9.711677259158389,8.724053980853697,9.310525532414104,6.875156389039414,7.078853650418936,7.591484040180212,5.461542544706036
GSM254730,non-tumor,7.680896227969301,5.938206695330184,9.49339660963688,7.377070121592387,8.14741355229651,9.485825141238577,7.709836051838958,10.106432479772463,7.462911669541604,7.921232521516018,7.525736789254868,5.267564388783505
GSM254731,non-tumor,7.448951726154941,5.924370281021356,9.502351681564187,7.138361408800719,8.297206101197126,9.883917477603731,7.968998400219465,10.300001742131778,7.663823105924333,9.558270711633373,7.853352535080468,5.534897345072534
